,Date,Transit Ridership - Other Transit Modes - Adjusted,Transit Ridership - Fixed Route Bus - Adjusted,Transit Ridership - Urban Rail - Adjusted,Freight Rail Intermodal Units,Freight Rail Carloads,State and Local Government Construction Spending - Breakwater/Jetty,State and Local Government Construction Spending - Dam/Levee,State and Local Government Construction Spending - Conservation and Development,State and Local Government Construction Spending - Pump Station,State and Local Government Construction Spending - Line,State and Local Government Construction Spending - Water Treatment Plant,State and Local Government Construction Spending - Water Supply,State and Local Government Construction Spending - Line/Drain,State and Local Government Construction Spending - Waste Water Treatment Plant,State and Local Government Construction Spending - Waste Water,State and Local Government Construction Spending - Line/Pump Station,State and Local Government Construction Spending - Sewage Treatment Plant,State and Local Government Construction Spending - Sewage / Dry Waste,State and Local Government Construction Spending - Sewage and Waste Disposal,State and Local Government Construction Spending - Rest Facility,State and Local Government Construction Spending - Bridge,State and Local Government Construction Spending - Lighting,State and Local Government Construction Spending - Pavement,State and Local Government Construction Spending - Highway and Street,State and Local Government Construction Spending - Power,State and Local Government Construction Spending - Dock / Marina,State and Local Government Construction Spending - Water,State and Local Government Construction Spending - Mass Transit,State and Local Government Construction Spending - Land Passenger Terminal,State and Local Government Construction Spending - Land,State and Local Government Construction Spending - Runway,State and Local Government Construction Spending - Air Passenger Terminal,State and Local Government Construction Spending - Air,State and Local Government Construction Spending - Transportation,State and Local Government Construction Spending - Park / Camp,State and Local Government Construction Spending - Neighborhood Center,State and Local Government Construction Spending - Social Center,State and Local Government Construction Spending - Convention Center,State and Local Government Construction Spending - Performance / Meeting Center,State and Local Government Construction Spending - Sports,State and Local Government Construction Spending - Amusement and Recreation,State and Local Government Construction Spending - Fire & Rescue,State and Local Government Construction Spending - Other Public Safety,State and Local Government Construction Spending - Police & Sheriff,State and Local Government Construction Spending - Detention,State and Local Government Construction Spending - Correctional,State and Local Government Construction Spending - Public Safety,State and Local Government Construction Spending - Library / Archive,State and Local Government Construction Spending - Other Educational,State and Local Government Construction Spending - Infrastructure,State and Local Government Construction Spending - Sports & Recreation,State and Local Government Construction Spending - Dormitory,State and Local Government Construction Spending - Instructional,State and Local Government Construction Spending - Higher Education,State and Local Government Construction Spending - High School,State and Local Government Construction Spending - Middle School / Junior High,State and Local Government Construction Spending - Elementary Schools,State and Local Government Construction Spending - Primary/Secondary Schools,State and Local Government Construction Spending - Educational,State and Local Government Construction Spending - Special Care,State and Local Government Construction Spending - Medical Building,State and Local Government Construction Spending - Hospital,State and Local Government Construction Spending - Health Care,State and Local Government Construction Spending - Parking,State and Local Government Construction Spending - Automotive,State and Local Government Construction Spending - Commercial,State and Local Government Construction Spending - Office,State and Local Government Construction Spending - Non Residential,State and Local Government Construction Spending - Multi Family,State and Local Government Construction Spending - Residential,State and Local Government Construction Spending - Total,Transportation Employment - Pipeline Transportation,Transportation Employment - Water Transportation,Transportation Employment - Rail Transportation,Transportation Employment - Air Transportation,Transportation Employment - Transit and ground passenger transportation,Transportation Employment - Truck Transportation,Unemployment Rate - Seasonally Adjusted,Labor Force Participation Rate - Seasonally Adjusted,Unemployed - Seasonally Adjusted,Passenger Rail Passengers,Passenger Rail Passenger Miles,Passenger Rail Total Train Miles,Passenger Rail Employee Hours Worked,Rail Fatalities,Trespasser Fatalities Not at Highwaya-Rail Crossings,Transportation Services Index - Freight,Transportation Services Index - Passenger,Transportation Services Index - Combined,U.S.-Canada Incoming Person Crossings,U.S.-Canada Incoming Truck Crossings,U.S.-Mexico Incoming Person Crossings,Air Safety - Air Taxi and Commuter Fatalities,Heavy truck sales,U.S.-Mexico Incoming Truck Crossings,Light truck sales,Auto sales,Air Safety - Air Carrier Fatalities,U.S. Air Carrier Cargo (millions of revenue ton-miles) - International,Truck tonnage index,U.S. Air Carrier Cargo (millions of revenue ton-miles) - Domestic,Heavy truck sales SAAR (millions),Light truck sales SAAR (millions),Auto sales SAAR (millions),Transborder - Total North American Freight,Transborder - U.S. - Mexico Freight,Transborder - U.S. - Canada Freight,Month
788,09/01/2012 12:00:00 AM,16284787.0,446047174.0,393365641.0,1233606.0,1445019.0,88000000.0,82000000.0,237000000.0,57000000.0,550000000.0,377000000.0,1121000000.0,135000000.0,644000000.0,779000000.0,815000000.0,256000000.0,1086000000.0,1865000000.0,65000000.0,2522000000.0,147000000.0,5677000000.0,8663000000.0,929000000.0,175000000.0,209000000.0,605000000.0,266000000.0,1128000000.0,564000000.0,403000000.0,1025000000.0,2362000000.0,473000000.0,64000000.0,70000000.0,131000000.0,176000000.0,110000000.0,845000000.0,133000000.0,203000000.0,153000000.0,288000000.0,441000000.0,644000000.0,132000000.0,182000000.0,204000000.0,216000000.0,419000000.0,928000000.0,1992000000.0,1851000000.0,689000000.0,1072000000.0,3639000000.0,5897000000.0,34000000.0,79000000.0,485000000.0,597000000.0,79000000.0,90000000.0,130000000.0,511000000.0,23867000000.0,343000000.0,402000000.0,24269000000.0,43800.0,65800.0,193500.0,459000.0,462200.0,1376200.0,0.078,0.636,12115000.0,2505925.0,533542490.0,3432738.0,3219452.0,56.0,33.0,112.2,115.9,113.3,43962.0,457817.0,3127024.0,0.0,26500.0,392223.0,594500.0,585200.0,0.0,1960624096.17,88.6,1008959152.23,340000.0,7381000.0,7378000.0,89808523136.0,39608683719.0,50199839417.0,09/2012
789,10/01/2012 12:00:00 AM,17280855.0,484034500.0,401444963.0,1009019.0,1144443.0,99000000.0,82000000.0,237000000.0,79000000.0,506000000.0,414000000.0,1151000000.0,138000000.0,700000000.0,837000000.0,852000000.0,243000000.0,1107000000.0,1945000000.0,51000000.0,2730000000.0,127000000.0,5048000000.0,8189000000.0,992000000.0,163000000.0,217000000.0,639000000.0,268000000.0,1181000000.0,610000000.0,441000000.0,1108000000.0,2505000000.0,483000000.0,75000000.0,83000000.0,97000000.0,134000000.0,112000000.0,819000000.0,148000000.0,261000000.0,148000000.0,249000000.0,397000000.0,657000000.0,124000000.0,144000000.0,170000000.0,186000000.0,352000000.0,952000000.0,1892000000.0,1639000000.0,592000000.0,975000000.0,3231000000.0,5315000000.0,35000000.0,89000000.0,488000000.0,613000000.0,92000000.0,102000000.0,140000000.0,507000000.0,23126000000.0,370000000.0,430000000.0,23556000000.0,43500.0,65800.0,195000.0,455900.0,469000.0,1378200.0,0.078,0.638,12124000.0,2597751.0,539910016.0,3494044.0,3468146.0,68.0,42.0,110.6,113.8,111.5,40131.0,502667.0,3400483.0,0.0,28900.0,454930.0,559400.0,530900.0,0.0,1951376438.83,86.9,1057686543.16,316000.0,7249000.000000001,7265000.0,98612278400.0,45272049578.0,53340228822.0,10/2012
790,11/01/2012 12:00:00 AM,16110421.0,443807311.0,381467393.0,917619.0,1103040.0,98000000.0,68000000.0,222000000.0,68000000.0,517000000.0,378000000.0,1075000000.0,142000000.0,654000000.0,797000000.0,794000000.0,250000000.0,1053000000.0,1849000000.0,101000000.0,2224000000.0,92000000.0,3889000000.0,6595000000.0,902000000.0,148000000.0,177000000.0,616000000.0,281000000.0,1156000000.0,409000000.0,431000000.0,892000000.0,2225000000.0,408000000.0,79000000.0,90000000.0,91000000.0,132000000.0,98000000.0,737000000.0,128000000.0,201000000.0,166000000.0,260000000.0,426000000.0,627000000.0,141000000.0,178000000.0,132000000.0,179000000.0,327000000.0,897000000.0,1766000000.0,1408000000.0,476000000.0,947000000.0,2856000000.0,4862000000.0,38000000.0,74000000.0,474000000.0,587000000.0,85000000.0,93000000.0,139000000.0,493000000.0,20362000000.0,327000000.0,409000000.0,20771000000.0,43000.0,64400.0,195400.0,453000.0,466300.0,1373600.0,0.077,0.636,12005000.0,2560074.0,534831976.0,3433807.0,3257306.0,59.0,39.0,112.2,115.4,113.2,18882.0,471541.0,3560048.0,2.0,25800.0,427865.0,592400.0,551600.0,0.0,2017292040.67,88.6,1082146564.55,327000.0,7580999.999999999,7549000.0,94927413512.0,42496032316.0,52431381196.0,11/2012
791,12/01/2012 12:00:00 AM,15143085.0,407109182.0,381180414.0,1129424.0,1394370.0,76000000.0,50000000.0,178000000.0,58000000.0,468000000.0,345000000.0,997000000.0,122000000.0,579000000.0,701000000.0,626000000.0,216000000.0,848000000.0,1549000000.0,70000000.0,1756000000.0,92000000.0,2300000000.0,4510000000.0,684000000.0,128000000.0,160000000.0,596000000.0,264000000.0,1073000000.0,295000000.0,424000000.0,765000000.0,1997000000.0,328000000.0,67000000.0,75000000.0,86000000.0,118000000.0,97000000.0,624000000.0,121000000.0,188000000.0,152000000.0,244000000.0,396000000.0,584000000.0,61000000.0,104000000.0,108000000.0,186000000.0,324000000.0,843000000.0,1704000000.0,1251000000.0,495000000.0,732000000.0,2501000000.0,4368000000.0,37000000.0,72000000.0,472000000.0,581000000.0,62000000.0,69000000.0,111000000.0,422000000.0,16648000000.0,293000000.0,349000000.0,16997000000.0,43600.0,64100.0,195400.0,451700.0,468100.0,1364900.0,0.079,0.637,12298000.0,2606922.0,577219034.0,3541030.0,3050809.0,54.0,29.0,112.3,116.4,113.6,16812.0,390438.0,3923442.0,4.0,32000.0,370217.0,713200.0,629900.0,0.0,1924393862.44,89.3,1146489429.11,341000.0,7597000.0,7524000.0,84766155389.00002,36657639693.0,48108515696.0,12/2012
792,01/01/2013 12:00:00 AM,16109320.0,434859729.0,391456289.0,919377.0,1064974.0,80000000.0,40000000.0,163000000.0,62000000.0,454000000.0,322000000.0,953000000.0,91000000.0,547000000.0,638000000.0,524000000.0,194000000.0,727000000.0,1364000000.0,38000000.0,1463000000.0,99000000.0,1854000000.0,3663000000.0,658000000.0,103000000.0,137000000.0,591000000.0,234000000.0,1035000000.0,212000000.0,380000000.0,632000000.0,1803000000.0,312000000.0,73000000.0,77000000.0,74000000.0,106000000.0,80000000.0,582000000.0,122000000.0,198000000.0,123000000.0,181000000.0,304000000.0,502000000.0,68000000.0,110000000.0,90000000.0,177000000.0,304000000.0,870000000.0,1658000000.0,1177000000.0,407000000.0,690000000.0,2293000000.0,4109000000.0,37000000.0,73000000.0,412000000.0,522000000.0,65000000.0,72000000.0,109000000.0,395000000.0,14874000000.0,261000000.0,319000000.0,15193000000.0,43300.0,62600.0,194700.0,446000.0,467200.0,1344200.0,0.08,0.637,12471000.0,2605070.0,577032191.0,3514412.0,3405041.0,45.0,24.0,114.5,117.5,115.3,13201.0,468575.0,3362923.0,1.0,25000.0,428107.0,517500.0,523200.0,0.0,1796971991.48,91.9,1028296241.57,339000.0,7649999.999999999,7824000.0,90765878450.0,39461236828.0,51304641622.0,01/2013
793,02/01/2013 12:00:00 AM,14867817.0,418613331.0,358326511.0,983076.0,1104620.0,97000000.0,45000000.0,193000000.0,62000000.0,424000000.0,338000000.0,962000000.0,71000000.0,633000000.0,704000000.0,545000000.0,166000000.0,716000000.0,1420000000.0,55000000.0,1556000000.0,88000000.0,1872000000.0,3770000000.0,792000000.0,111000000.0,145000000.0,562000000.0,193000000.0,976000000.0,217000000.0,443000000.0,688000000.0,1809000000.0,262000000.0,70000000.0,75000000.0,81000000.0,109000000.0,84000000.0,535000000.0,107000000.0,177000000.0,132000000.0,212000000.0,344000000.0,521000000.0,95000000.0,142000000.0,86000000.0,166000000.0,308000000.0,869000000.0,1638000000.0,1147000000.0,461000000.0,687000000.0,2316000000.0,4153000000.0,37000000.0,69000000.0,436000000.0,541000000.0,50000000.0,57000000.0,92000000.0,382000000.0,15214000000.0,259000000.0,300000000.0,15515000000.0,43400.0,62700.0,195000.0,444800.0,462600.0,1342400.0,0.077,0.634,11950000.0,2218372.0,448821441.0,3204826.0,3059646.0,53.0,29.0,116.0,118.3,116.6,11124.0,437245.0,3249782.0,0.0,24800.0,408669.0,588800.0,604200.0,0.0,1651348984.09,92.8,912788603.98,345000.0,7756000.0,7760000.0,88893531789.0,39774874887.99999,49118656901.0,02/2013
794,03/01/2013 12:00:00 AM,16561172.0,446313477.0,403677037.0,1182474.0,1401395.0,77000000.0,47000000.0,176000000.0,59000000.0,444000000.0,348000000.0,1002000000.0,73000000.0,596000000.0,669000000.0,615000000.0,191000000.0,813000000.0,1482000000.0,48000000.0,1541000000.0,93000000.0,2102000000.0,4007000000.0,786000000.0,124000000.0,153000000.0,641000000.0,204000000.0,1094000000.0,212000000.0,422000000.0,672000000.0,1919000000.0,298000000.0,84000000.0,88000000.0,75000000.0,114000000.0,94000000.0,598000000.0,105000000.0,171000000.0,139000000.0,212000000.0,351000000.0,522000000.0,79000000.0,107000000.0,70000000.0,172000000.0,298000000.0,889000000.0,1629000000.0,1169000000.0,497000000.0,719000000.0,2409000000.0,4190000000.0,34000000.0,76000000.0,425000000.0,534000000.0,52000000.0,62000000.0,105000000.0,366000000.0,15737000000.0,296000000.0,360000000.0,16097000000.0,43400.0,64200.0,196100.0,447100.0,467500.0,1343300.0,0.075,0.633,11689000.0,2820053.0,604193668.0,3586355.0,3352597.0,53.0,35.0,116.0,116.2,116.0,19713.0,469482.0,3631710.0,2.0,25800.0,429118.0,713900.0,739700.0,0.0,1993319383.39,92.7,1050382933.83,309000.0,7925000.000000001,7487000.0,95757359271.0,41242501378.0,54514857893.0,03/2013
795,04/01/2013 12:00:00 AM,17157125.0,460021840.0,408338611.0,962016.0,1108849.0,110000000.0,49000000.0,216000000.0,78000000.0,489000000.0,367000000.0,1070000000.0,82000000.0,634000000.0,716000000.0,739000000.0,198000000.0,944000000.0,1660000000.0,87000000.0,2049000000.0,162000000.0,3001000000.0,5548000000.0,936000000.0,124000000.0,167000000.0,736000000.0,258000000.0,1277000000.0,249000000.0,480000000.0,772000000.0,2215000000.0,328000000.0,88000000.0,95000000.0,73000000.0,111000000.0,95000000.0,632000000.0,110000000.0,186000000.0,156000000.0,214000000.0,369000000.0,555000000.0,71000000.0,96000000.0,66000000.0,224000000.0,320000000.0,946000000.0,1756000000.0,1275000000.0,565000000.0,754000000.0,2622000000.0,4495000000.0,50000000.0,91000000.0,435000000.0,576000000.0,50000000.0,56000000.0,108000000.0,414000000.0,18466000000.0,321000000.0,406000000.0,18872000000.0,43400.0,65000.0,196700.0,447600.0,471000.0,1365700.0,0.076,0.634,11760000.0,2817093.0,603515708.0,3586955.0,3431319.0,48.0,30.0,114.9,117.3,115.6,27212.0,491163.0,3351788.0,0.0,30600.0,470867.0,644100.0,639100.0,7.0,1938789425.58,93.1,993732913.65,360000.0,7973000.0,7478000.0,98956208366.0,44158961728.0,54797246638.0,04/2013
796,05/01/2013 12:00:00 AM,17602320.0,454439208.0,414493008.0,992223.0,1132673.0,80000000.0,51000000.0,193000000.0,85000000.0,503000000.0,402000000.0,1146000000.0,86000000.0,711000000.0,796000000.0,806000000.0,223000000.0,1034000000.0,1831000000.0,126000000.0,2561000000.0,146000000.0,3937000000.0,7035000000.0,913000000.0,154000000.0,182000000.0,607000000.0,280000000.0,1186000000.0,287000000.0,474000000.0,812000000.0,2180000000.0,318000000.0,92000000.0,99000000.0,74000000.0,116000000.0,108000000.0,646000000.0,111000000.0,186000000.0,184000000.0,211000000.0,395000000.0,581000000.0,93000000.0,130000000.0,80000000.0,248000000.0,335000000.0,1060000000.0,1929000000.0,1457000000.0,523000000.0,790000000.0,2795000000.0,4895000000.0,47000000.0,102000000.0,443000000.0,592000000.0,67000000.0,77000000.0,105000000.0,424000000.0,20580000000.0,319000000.0,420000000.0,21000000000.0,44300.0,65500.0,196600.0,447500.0,472700.0,1383000.0,0.075,0.634,11654000.0,2816920.0,598536892.0,3623355.0,3556884.0,70.0,37.0,116.0,116.7,116.1,40091.0,495376.0,3336831.0,0.0,30400.0,462653.0,732600.0,710200.0,0.0,1811802946.34,94.6,1047427972.28,347000.0,8097000.000000001,7439000.0,98742017238.0,43711949931.0,55030067307.0,05/2013
797,06/01/2013 12:00:00 AM,16947977.0,410181321.0,402673123.0,1231281.0,1405422.0,69000000.0,53000000.0,172000000.0,60000000.0,479000000.0,390000000.0,1118000000.0,114000000.0,668000000.0,782000000.0,742000000.0,192000000.0,946000000.0,1728000000.0,139000000.0,2775000000.0,179000000.0,4790000000.0,8251000000.0,1202000000.0,181000000.0,237000000.0,565000000.0,245000000.0,1145000000.0,345000000.0,462000000.0,859000000.0,2241000000.0,347000000.0,89000000.0,99000000.0,82000000.0,123000000.0,113000000.0,684000000.0,106000000.0,185000000.0,158000000.0,218000000.0,376000000.0,561000000.0,96000000.0,124000000.0,109000000.0,256000000.0,403000000.0,1217000000.0,2236000000.0,1743000000.0,812000000.0,1053000000.0,3638000000.0,6046000000.0,55000000.0,91000000.0,488000000.0,634000000.0,57000000.0,63000000.0,100000000.0,483000000.0,23282000000.0,313000000.0,426000000.0,23707000000.0,44600.0,66400.0,196700.0,448600.0,450900.0,1397000.0,0.075,0.634,11751000.0,2839089.0,638602721.0,3509052.0,3348985.0,63.0,41.0,116.5,117.8,116.8,50744.0,476738.0,3137218.0,2.0,31500.0,422524.0,707100.0,687200.0,0.0,1857777405.77,94.3,1012812397.84,375000.0,8135000.0,7640000.0,93502224618.0,40916593664.0,52585630954.0,06/2013
798,07/01/2013 12:00:00 AM,18213366.0,423153518.0,404783745.0,963616.0,1096854.0,78000000.0,77000000.0,205000000.0,55000000.0,495000000.0,398000000.0,1147000000.0,136000000.0,687000000.0,823000000.0,817000000.0,196000000.0,1038000000.0,1860000000.0,175000000.0,3014000000.0,182000000.0,5405000000.0,8984000000.0,943000000.0,137000000.0,242000000.0,572000000.0,214000000.0,1131000000.0,364000000.0,491000000.0,935000000.0,2308000000.0,312000000.0,99000000.0,107000000.0,77000000.0,126000000.0,127000000.0,677000000.0,102000000.0,159000000.0,138000000.0,195000000.0,333000000.0,491000000.0,82000000.0,108000000.0,111000000.0,252000000.0,371000000.0,1146000000.0,2125000000.0,2007000000.0,1034000000.0,1159000000.0,4229000000.0,6568000000.0,49000000.0,93000000.0,463000000.0,605000000.0,50000000.0,55000000.0,98000000.0,459000000.0,24398000000.0,309000000.0,417000000.0,24815000000.0,44900.0,67800.0,195900.0,446900.0,375200.0,1401200.0,0.073,0.633,11335000.0,2954693.0,681357191.0,3634796.0,3454988.0,58.0,39.0,116.1,117.1,116.4,68814.0,466391.0,3362500.0,10.0,29600.0,435699.0,668100.0,638100.0,0.0,1867457546.27,94.4,996949275.42,347000.0,8010000.0,7663000.0,93079911151.0,43147555661.0,49932355490.0,07/2013
799,08/01/2013 12:00:00 AM,18449857.0,438404651.0,408956277.0,1286188.0,1466614.0,72000000.0,101000000.0,225000000.0,50000000.0,550000000.0,371000000.0,1161000000.0,196000000.0,673000000.0,868000000.0,990000000.0,207000000.0,1222000000.0,2090000000.0,98000000.0,3233000000.0,207000000.0,5910000000.0,9697000000.0,905000000.0,116000000.0,141000000.0,603000000.0,258000000.0,1248000000.0,461000000.0,448000000.0,969000000.0,2358000000.0,399000000.0,99000000.0,107000000.0,94000000.0,153000000.0,111000000.0,777000000.0,112000000.0,163000000.0,147000000.0,241000000.0,388000000.0,551000000.0,68000000.0,106000000.0,113000000.0,255000000.0,389000000.0,993000000.0,1977000000.0,1965000000.0,1044000000.0,1293000000.0,4330000000.0,6494000000.0,45000000.0,78000000.0,494000000.0,618000000.0,49000000.0,55000000.0,83000000.0,452000000.0,25467000000.0,302000000.0,412000000.0,25879000000.0,44900.0,67300.0,195100.0,443900.0,377400.0,1409500.0,0.072,0.633,11279000.0,3022917.0,678920983.0,3635022.0,3465110.0,81.0,49.0,116.7,117.6,116.9,75318.0,476948.0,3491486.0,0.0,28800.0,435400.0,764600.0,734000.0,2.0,1827193653.33,94.7,1066190158.07,341000.0,7873000.0,7613000.0,96426146278.0,43204211245.0,53221935033.0,08/2013
800,09/01/2013 12:00:00 AM,16833246.0,452493755.0,409342055.0,1027239.0,1159594.0,81000000.0,100000000.0,233000000.0,52000000.0,509000000.0,393000000.0,1144000000.0,213000000.0,662000000.0,874000000.0,941000000.0,213000000.0,1169000000.0,2043000000.0,103000000.0,3166000000.0,104000000.0,5672000000.0,9309000000.0,863000000.0,131000000.0,197000000.0,584000000.0,276000000.0,1281000000.0,438000000.0,437000000.0,938000000.0,2417000000.0,404000000.0,95000000.0,103000000.0,75000000.0,138000000.0,129000000.0,781000000.0,110000000.0,178000000.0,173000000.0,257000000.0,430000000.0,607000000.0,83000000.0,129000000.0,84000000.0,250000000.0,305000000.0,951000000.0,1794000000.0,1716000000.0,717000000.0,976000000.0,3427000000.0,5435000000.0,51000000.0,77000000.0,477000000.0,604000000.0,39000000.0,45000000.0,82000000.0,441000000.0,24002000000.0,292000000.0,374000000.0,24376000000.0,44800.0,66300.0,194600.0,441100.0,474200.0,1406900.0,0.072,0.632,11270000.0,3000209.0,676533520.0,3612251.0,3341962.0,54.0,42.0,116.7,117.5,116.9,43243.0,477120.0,3196087.0,0.0,28600.0,405484.0,574900.0,549300.0,0.0,1802995289.92,95.4,981917194.0,351000.0,7904999.999999999,7601000.0,94464755457.0,41343520815.0,53121234642.0,09/2013
801,10/01/2013 12:00:00 AM,17784139.0,490525380.0,441769917.0,1053451.0,1151329.0,100000000.0,118000000.0,277000000.0,70000000.0,539000000.0,391000000.0,1222000000.0,216000000.0,790000000.0,1005000000.0,858000000.0,240000000.0,1118000000.0,2123000000.0,81000000.0,2987000000.0,98000000.0,5247000000.0,8622000000.0,972000000.0,152000000.0,197000000.0,604000000.0,305000000.0,1302000000.0,409000000.0,461000000.0,964000000.0,2462000000.0,437000000.0,93000000.0,100000000.0,82000000.0,141000000.0,123000000.0,813000000.0,127000000.0,188000000.0,185000000.0,227000000.0,412000000.0,599000000.0,101000000.0,179000000.0,99000000.0,212000000.0,290000000.0,980000000.0,1785000000.0,1380000000.0,715000000.0,870000000.0,3004000000.0,5020000000.0,43000000.0,86000000.0,495000000.0,624000000.0,52000000.0,56000000.0,83000000.0,499000000.0,23359000000.0,316000000.0,389000000.0,23748000000.0,45000.0,65700.0,194300.0,438400.0,481700.0,1405800.0,0.072,0.628,11136000.0,2981487.0,674078738.0,3583717.0,3569455.0,65.0,40.0,116.7,117.7,116.9,51919.0,514270.0,3487688.0,5.0,33900.0,469158.0,637900.0,563800.0,0.0,1961455968.8600004,94.7,1126408044.91,373000.0,7900000.0,7454000.0,103139576279.0,46399928208.0,56739648071.0,10/2013
802,11/01/2013 12:00:00 AM,15539992.0,428507640.0,396649178.0,1271818.0,1438131.0,95000000.0,77000000.0,238000000.0,58000000.0,507000000.0,336000000.0,1106000000.0,186000000.0,651000000.0,837000000.0,760000000.0,192000000.0,960000000.0,1797000000.0,97000000.0,2556000000.0,84000000.0,3858000000.0,6822000000.0,980000000.0,132000000.0,170000000.0,571000000.0,233000000.0,1163000000.0,329000000.0,437000000.0,833000000.0,2165000000.0,366000000.0,83000000.0,89000000.0,63000000.0,121000000.0,114000000.0,706000000.0,168000000.0,232000000.0,146000000.0,216000000.0,362000000.0,594000000.0,97000000.0,142000000.0,85000000.0,181000000.0,274000000.0,984000000.0,1715000000.0,1250000000.0,518000000.0,853000000.0,2688000000.0,4606000000.0,43000000.0,77000000.0,453000000.0,573000000.0,50000000.0,54000000.0,92000000.0,467000000.0,20183000000.0,317000000.0,382000000.0,20565000000.0,45500.0,65200.0,195800.0,438700.0,481900.0,1402000.0,0.069,0.63,10787000.0,2551403.0,519835331.0,3415824.0,3215963.0,57.0,36.0,119.0,119.4,119.0,18442.0,462484.0,3602599.0,7.0,27800.0,428552.0,658900.0,584800.0,0.0,1990982539.01,97.2,1018334919.17,364000.0,8129000.000000001,7585000.0,96136381816.0,43025295193.0,53111086623.0,11/2013
803,12/01/2013 12:00:00 AM,15301670.0,408088609.0,392250334.0,958552.0,1078826.0,81000000.0,65000000.0,209000000.0,43000000.0,386000000.0,304000000.0,889000000.0,123000000.0,611000000.0,733000000.0,733000000.0,165000000.0,906000000.0,1639000000.0,73000000.0,1912000000.0,83000000.0,2634000000.0,4903000000.0,1004000000.0,119000000.0,152000000.0,552000000.0,247000000.0,1149000000.0,258000000.0,377000000.0,695000000.0,1996000000.0,315000000.0,86000000.0,89000000.0,69000000.0,116000000.0,113000000.0,651000000.0,125000000.0,176000000.0,161000000.0,170000000.0,332000000.0,507000000.0,82000000.0,127000000.0,73000000.0,201000000.0,248000000.0,850000000.0,1549000000.0,1054000000.0,437000000.0,736000000.0,2300000000.0,4016000000.0,30000000.0,59000000.0,417000000.0,505000000.0,40000000.0,44000000.0,64000000.0,438000000.0,16855000000.0,270000000.0,334000000.0,17189000000.0,45900.0,65200.0,195100.0,441200.0,484600.0,1390100.0,0.067,0.629,10404000.0,2714676.0,604977613.0,3541085.0,3134233.0,55.0,25.0,117.8,117.7,117.6,13847.0,412866.0,3988323.0,3.0,35900.0,398636.0,735100.0,612600.0,0.0,1876658723.26,95.7,1192265765.49,372000.0,7971999.999999999,7491000.0,90906239877.0,40221239809.0,50685000068.0,12/2013
804,01/01/2014 12:00:00 AM,15418762.0,412868179.0,381616588.0,936306.0,1075180.0,64000000.0,54000000.0,175000000.0,47000000.0,350000000.0,282000000.0,814000000.0,96000000.0,486000000.0,582000000.0,601000000.0,143000000.0,762000000.0,1344000000.0,48000000.0,1529000000.0,75000000.0,2056000000.0,3849000000.0,876000000.0,102000000.0,135000000.0,560000000.0,204000000.0,1097000000.0,182000000.0,368000000.0,626000000.0,1858000000.0,237000000.0,70000000.0,72000000.0,66000000.0,123000000.0,99000000.0,541000000.0,125000000.0,167000000.0,172000000.0,182000000.0,354000000.0,521000000.0,92000000.0,120000000.0,69000000.0,204000000.0,261000000.0,868000000.0,1600000000.0,951000000.0,402000000.0,747000000.0,2134000000.0,3880000000.0,29000000.0,67000000.0,415000000.0,511000000.0,29000000.0,34000000.0,56000000.0,397000000.0,14860000000.0,218000000.0,263000000.0,15123000000.0,46200.0,64600.0,194400.0,438400.0,477900.0,1363900.0,0.066,0.629,10202000.0,2207290.0,466418567.0,3438223.0,3405628.0,63.0,34.0,116.3,117.7,116.6,12681.0,459050.0,3578512.0,3.0,26600.0,443209.0,536400.0,480000.0,0.0,1687694623.2399998,93.1,1032962440.72,365000.0,8048999.999999999,7200000.0,90325887200.0,41050275238.0,49275611962.0,01/2014
805,02/01/2014 12:00:00 AM,14562295.0,403328380.0,372730122.0,983107.0,1084629.0,84000000.0,58000000.0,193000000.0,59000000.0,344000000.0,273000000.0,785000000.0,91000000.0,466000000.0,557000000.0,570000000.0,160000000.0,734000000.0,1290000000.0,35000000.0,1606000000.0,76000000.0,1952000000.0,3864000000.0,805000000.0,115000000.0,145000000.0,529000000.0,263000000.0,1140000000.0,170000000.0,350000000.0,592000000.0,1876000000.0,198000000.0,57000000.0,59000000.0,59000000.0,122000000.0,123000000.0,513000000.0,108000000.0,157000000.0,162000000.0,152000000.0,315000000.0,472000000.0,79000000.0,119000000.0,61000000.0,200000000.0,242000000.0,892000000.0,1582000000.0,955000000.0,378000000.0,726000000.0,2134000000.0,3864000000.0,28000000.0,71000000.0,380000000.0,479000000.0,29000000.0,33000000.0,49000000.0,419000000.0,14647000000.0,226000000.0,268000000.0,14915000000.0,46400.0,65200.0,194200.0,437000.0,480000.0,1361700.0,0.067,0.629,10349000.0,2094114.0,424362057.0,3137342.0,3082904.0,40.0,18.0,118.2,118.9,118.3,11364.0,444749.0,3227472.0,5.0,27100.0,422277.0,631800.0,562500.0,0.0,1515282822.48,95.5,909761543.2,376000.0,8364000.000000001,7253000.0,89556626163.0,40668729607.99999,48887896555.0,02/2014
